mix_id,dataset,target_audio_path,target_speaker_id,target_transcript,enrollment_audio_path,noise_audio_path,noise_speaker_id,noise_transcript,sir_level_db,overlap_ratio
mix_librispeech_03421,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0003.flac,1995,better go he had counselled sententiously,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0018.flac,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0005.flac,672,oh that made him so angry,5,0.3
mix_librispeech_03422,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0008.flac,1995,where was the use of imagining,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0017.flac,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0007.flac,260,the wind never lulls but to acquire increased strength the vast bank of heavy clouds is a huge reservoir of fearful windy gusts and rushing storms,0,0.3
mix_librispeech_03423,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0011.flac,1284,i am my dear and all strangers are welcome to my home,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0002.flac,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0012.flac,1320,extinguished brands were lying around a spring the offals of a deer were scattered about the place and the trees bore evident marks of having been browsed by the horses,5,0.1
mix_librispeech_03424,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0013.flac,7729,it was in fact the best weapon of its day,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0034.flac,data/librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0003.flac,4077,moreover had the people been inclined to rebellion what greater opportunity could they have wished,0,0.1
mix_librispeech_03425,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0052.flac,61,but who is this fellow plucking at your sleeve,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0029.flac,121,there were plenty of people to help but of course the young lady who should go down as governess would be in supreme authority,0,0.1
mix_librispeech_03426,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0017.flac,1995,there might be a bit of poetry here and there but most of this place was such desperate prose,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0001.flac,data/librispeech/LibriSpeech/test-clean/8555/292519/8555-292519-0010.flac,8555,old dances are simplified of their yearning bleached by time,5,0.3
mix_librispeech_03427,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0016.flac,61,we will go out together to the bower there is a way down to the court from my window,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0030.flac,data/librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0001.flac,3570,the dependent who was first delegated for these duties was the wife or the chief wife and as would be expected in the later development of the institution when the number of persons by whom these duties are customarily performed gradually narrows the wife remains the last,0,0.5
mix_librispeech_03428,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0010.flac,8463,never did he object to buckling up his suitcase for any country whatever china or the congo no matter how far off it was,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0038.flac,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0018.flac,4077,american school boys read with emotions of horror of the albigenses driven beaten and killed with a papal legate directing the butchery and of the vaudois hunted and hounded like beasts as the effect of a royal decree and they yet shall read in the history of their own country of scenes as terrible as these in the exhibition of injustice and inhuman hate,5,0.2
mix_librispeech_03429,librispeech,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0007.flac,237,but polly couldn't speak and if jasper hadn't caught her just in time she would have tumbled over backward from the stool phronsie and all,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0002.flac,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0034.flac,7729,to their sorrow they were soon undeceived,5,0.2
mix_librispeech_03430,librispeech,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0001.flac,260,the horizon seems extremely distant,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0017.flac,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0035.flac,2830,they remain divine regardless of men's opinion,0,0.2
mix_librispeech_03431,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0039.flac,1580,and they are all in for this examination yes,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0019.flac,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0014.flac,8555,the idea of patching cap'n bill to a goat was vastly amusing to him and the more he thought of it the more he roared with laughter,5,0.4
mix_librispeech_03432,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0029.flac,1995,he darted through the trees and paused a tall man strongly but slimly made,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0012.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0038.flac,3575,and meantime i know the greatness of jehovah i acknowledge the perfection of his word i adore the purity of the christian faith my theory is right my practice horribly wrong,5,0.2
mix_librispeech_03433,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0021.flac,3575,i thought it therefore my duty when i left school to become a governess,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0029.flac,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0034.flac,8463,we'll be quite comfortable here i told conseil,0,0.2
mix_librispeech_03434,librispeech,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0005.flac,2961,some poems of solon were recited by the boys,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0017.flac,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0000.flac,1995,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,0,0.2
mix_librispeech_03435,librispeech,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0042.flac,4507,it is black in misfortune it is blacker still in crime these two blacknesses amalgamated compose slang,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0027.flac,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0018.flac,8455,this she said was true hospitality and i am not sure that i did not agree with her,5,0.4
mix_librispeech_03436,librispeech,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0000.flac,2961,he passes abruptly from persons to ideas and numbers and from ideas and numbers to persons from the heavens to man from astronomy to physiology he confuses or rather does not distinguish subject and object first and final causes and is dreaming of geometrical figures lost in a flux of sense,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0014.flac,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0023.flac,1580,in a few hours the examination would commence and he was still in the dilemma between making the facts public and allowing the culprit to compete for the valuable scholarship,0,0.4
mix_librispeech_03437,librispeech,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0034.flac,672,a story cried the children drawing a little fat man towards the tree,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0056.flac,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0001.flac,237,every chance she could steal after practice hours were over and after the clamorous demands of the boys upon her time were fully satisfied was seized to fly on the wings of the wind to the flowers,5,0.5
mix_librispeech_03438,librispeech,data/librispeech/LibriSpeech/test-clean/5142/36586/5142-36586-0000.flac,5142,it is manifest that man is now subject to much variability,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0002.flac,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0030.flac,7176,enter lord arthur fluffinose,5,0.2
mix_librispeech_03439,librispeech,data/librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0012.flac,6930,said another voice which i recognized as voltaire's kaffar,data/librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0005.flac,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0028.flac,7127,quick quick then among the high reed grass said montalais stoop athenais you are so tall,5,0.3
mix_librispeech_03440,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0020.flac,1188,but observe you can only do this on one condition that of striving also to create in reality the beauty which you seek in imagination,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0031.flac,data/librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0018.flac,7021,and it is made of mother's best yarn and she knitted it herself and everybody wants to get it away from me,5,0.4
mix_librispeech_03441,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0022.flac,8463,we're leaving on the abraham lincoln,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0011.flac,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0065.flac,5142,soft heart he said gently to her then to thorkel well let him go thorkel,0,1.0
mix_librispeech_03442,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0024.flac,1320,but hawkeye who was too much occupied with his own thoughts to note the movement continued speaking more to himself than to his companion,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac,data/librispeech/LibriSpeech/test-clean/5142/36377/5142-36377-0015.flac,5142,our first impressions of people are in nine cases out of ten the right impressions,0,0.4
mix_librispeech_03443,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0051.flac,2830,when you argue about the nature of god apart from the question of justification you may be as profound as you like,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0014.flac,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0006.flac,4970,law seemed to him well enough as a science but he never could discover a practical case where it appeared to him worth while to go to law and all the clients who stopped with this new clerk in the ante room of the law office where he was writing philip invariably advised to settle no matter how but settle greatly to the disgust of his employer who knew that justice between man and man could only be attained by the recognized processes with the attendant fees,5,0.4
mix_librispeech_03444,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0009.flac,4446,mainhall vouched for her constancy with a loftiness that made alexander smile even while a kind of rapid excitement was tingling through him,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0006.flac,data/librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0002.flac,3570,but as we descend the social scale the point is presently reached where the duties of vicarious leisure and consumption devolve upon the wife alone,5,0.5
mix_librispeech_03445,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0009.flac,6829,louise hoped for excellent results from this organization and wished the entertainment to be so effective in winning their good will that they would work earnestly for the cause in which they were enlisted,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0003.flac,data/librispeech/LibriSpeech/test-clean/8224/274384/8224-274384-0009.flac,8224,the parliament and the scots laid their proposals before the king,0,1.0
